sasi_stock_num,stock_name,active_ind,create_wdfwemp_id,modify_wdfwemp_id,gsro_stock_name,stock_id,geographic_area_lut_id,gdu_lut_id,mal_lut_id,esa_unit_lut_id,mpg_lut_id,sasi_run_lut_id,origin_lut_id,predominant_production_type_lut_id,distinct_genetics_lut_id,harvest_mgmt_unit_lut_id,parent_stock_id,create_dt,modify_dt,bt_core_area_lut_id,species_lut_id,nosa_popid,nosa_common_pop_name,nosa_esu_dps_name,nosa_esa_pop_name,nosa_escapement_timing_lut_id,sasi_common_name,run,stock,species,facility_name
1600,North Fork Lewis Spring Chinook,1,135641,20044176,North Fork Lewis River - spring Chinook salmon,BDB87F1F-D64E-47A8-8CE6-0B6BC415973F,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,8E8E9D86-EF39-4014-8EDC-5F52B48F04F4,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,22D7FCB5-48D6-4C60-8181-C9642A8FB9FB,55982D00-CB6F-4495-9E8F-C48C0E9D4696,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,219,North Fork Lewis Spring Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring",NA,Chinook salmon,spring,north fork lewis,chinook,north fork lewis
1592,Kalama Spring Chinook,1,135641,20044176,Kalama River - spring Chinook salmon,DC782234-F619-4D27-AD19-EDF19D9BF7E7,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,8E8E9D86-EF39-4014-8EDC-5F52B48F04F4,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,22D7FCB5-48D6-4C60-8181-C9642A8FB9FB,55982D00-CB6F-4495-9E8F-C48C0E9D4696,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,215,Kalama Spring Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring",NA,Chinook salmon,spring,kalama,chinook,kalama
1610,Lewis River Fall (Tule) Chinook,1,135641,20044176,Lewis River - fall Chinook salmon,D92643E0-A495-48DA-AA80-C0B4CF331D99,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,FF57552B-E205-4973-9C4A-22A04621AA86,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,645FC313-950F-4873-8049-86249DF2026D,92E66CFB-23B4-4768-A490-AC357F4BCE37,508FEA01-ECEB-449C-B527-89163CB00A69,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,02D968FD-AF42-4A06-936C-8FD2E6AAF396,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,217,Lewis River Fall (Tule) Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lewis River - fall",NA,Chinook salmon,fall,lewis river ,chinook,lewis river 
1525,Mill-Abernathy-Germany Creeks Fall (Tule) Chinook,1,135641,20044176,"Mill, Abernathy, and Germany Creeks - fall Chinook salmon",767246FC-1E50-40D4-B58E-A04E7DE702A9,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,6E9A7745-6078-488D-8181-F7621A0807DF,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,2C14D3ED-BCF1-496F-99D8-A6291114D878,92E66CFB-23B4-4768-A490-AC357F4BCE37,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,02D968FD-AF42-4A06-936C-8FD2E6AAF396,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,235,Mill/Abernathy/Germany Creeks Fall (Tule) Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Mill, Abernathy, and Germany Creeks - fall",NA,Chinook salmon,fall,mill abernathy germany creeks ,chinook,mill abernathy germany creeks 
1658,Big White Salmon River Spring Chinook,1,509786,20044176,White Salmon River - spring Chinook salmon,45ECB932-ECE9-43CE-8095-54181F33419E,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,8E8E9D86-EF39-4014-8EDC-5F52B48F04F4,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,8E4AF8E1-8C98-41CB-A27A-DA2DC8AD3F79,55982D00-CB6F-4495-9E8F-C48C0E9D4696,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,02D968FD-AF42-4A06-936C-8FD2E6AAF396,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,9/7/2012,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,243,Big White Salmon River Spring Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - spring",NA,Chinook salmon,spring,big white salmon river,chinook,big white salmon river
1558,Upper Cowlitz Fall (Tule) Chinook,1,509786,20044176,Upper Cowlitz River - fall Chinook salmon,7DB6DC9B-9FC3-4FD1-84C5-BAE41717CDC2,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,FF57552B-E205-4973-9C4A-22A04621AA86,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,645FC313-950F-4873-8049-86249DF2026D,92E66CFB-23B4-4768-A490-AC357F4BCE37,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,9/7/2012,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,227,Upper Cowlitz Fall (Tule) Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - fall",NA,Chinook salmon,fall,upper cowlitz ,chinook,upper cowlitz 
1628,Lower Gorge (Columbia) Late Fall (Bright) Chinook,0,135641,509786,NA,C880FAC9-E857-4938-A4CC-22BFD9C33FFA,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,6AB16A5D-EC0A-4C65-9B29-97BFAA648E6F,C61955B0-7043-467C-ABE8-691AB8E3C5AD,6A0DC1C6-41D0-428B-9668-77F015690E2B,NA,92E66CFB-23B4-4768-A490-AC357F4BCE37,59085485-86A8-415E-BCCD-6261771A555C,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/25/2006 13:33,12/16/2020,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,240,Lower Gorge (Columbia) Late Fall (Bright) Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Gorge Tributaries - fall",NA,Chinook salmon,fall,lower gorge columbia ,chinook,lower gorge columbia 
1578,Toutle Spring Chinook,1,509786,NA,Toutle River - spring Chinook salmon,9C870EEC-DE52-46A7-A441-E8B643B9CFBD,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,8E8E9D86-EF39-4014-8EDC-5F52B48F04F4,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,22D7FCB5-48D6-4C60-8181-C9642A8FB9FB,55982D00-CB6F-4495-9E8F-C48C0E9D4696,6DB7CE9F-4B87-4D70-9096-6BA8ADEF2F16,5B43EA09-ECE6-4A59-9E95-9A994AC3EFAD,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,12/7/2020,NA,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,226,Toutle River - spring Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Toutle River - spring",NA,Chinook salmon,spring,toutle river springsalmon,chinook,toutle river springsalmon
1577,Toutle Fall (Tule) Chinook,1,509786,20044176,Toutle River - fall Chinook salmon,B1FE67B3-5D33-4978-AF69-1C3C5650A2F3,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,FF57552B-E205-4973-9C4A-22A04621AA86,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,645FC313-950F-4873-8049-86249DF2026D,92E66CFB-23B4-4768-A490-AC357F4BCE37,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,02D968FD-AF42-4A06-936C-8FD2E6AAF396,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,6/21/2012,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,225,Toutle Fall (Tule) Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall",NA,Chinook salmon,fall,toutle ,chinook,toutle 
1634,Upper Gorge (Columbia) Fall (Tule) Chinook,1,509786,20044176,Upper Gorge Tributaries - fall Chinook salmon,67CAB21B-DAB5-4EFB-834B-1B1D079DA170,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,6E9A7745-6078-488D-8181-F7621A0807DF,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,4AB2A78F-133E-484A-AB3D-1555D9FD0BFB,92E66CFB-23B4-4768-A490-AC357F4BCE37,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,02D968FD-AF42-4A06-936C-8FD2E6AAF396,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,6/22/2012,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,241,Upper Gorge (Columbia) Fall (Tule) Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Upper Gorge Tributaries - fall",NA,Chinook salmon,fall,upper gorge columbia ,chinook,upper gorge columbia 
1508,Elochoman-Skamokawa Fall (Tule) Chinook,1,135641,20044176,Elochoman River - fall Chinook salmon,0DA83B8A-2076-42F6-9588-8EE90044C782,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,FF57552B-E205-4973-9C4A-22A04621AA86,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,2C14D3ED-BCF1-496F-99D8-A6291114D878,92E66CFB-23B4-4768-A490-AC357F4BCE37,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,233,Elochoman/Skamokawa Fall (Tule) Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall",NA,Chinook salmon,fall,elochoman skamokawa ,chinook,elochoman skamokawa 
1496,Grays-Chinook Fall (Tule) Chinook,1,135641,20044176,Grays and Chinook Rivers - fall Chinook salmon,3D58C582-FB68-49EE-9CFF-DAF27732CC85,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,FF57552B-E205-4973-9C4A-22A04621AA86,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,2C14D3ED-BCF1-496F-99D8-A6291114D878,92E66CFB-23B4-4768-A490-AC357F4BCE37,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,02D968FD-AF42-4A06-936C-8FD2E6AAF396,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,234,Grays/Chinook Fall (Tule) Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",NA,Chinook salmon,fall,grays ,chinook,grays 
1553,Upper Cowlitz Spring Chinook,1,509786,20044176,Upper Cowlitz River - spring Chinook salmon,3964C8A2-ECF7-4293-8DB4-52B417516542,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,8E8E9D86-EF39-4014-8EDC-5F52B48F04F4,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,645FC313-950F-4873-8049-86249DF2026D,55982D00-CB6F-4495-9E8F-C48C0E9D4696,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,6/21/2012,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,228,Upper Cowlitz River - spring Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring",NA,Chinook salmon,spring,upper cowlitz river springsalmon,chinook,upper cowlitz river springsalmon
6701,Lower Cowlitz Winter Steelhead,1,509786,20044176,Lower Cowlitz River - winter Steelhead,0CCF5308-0104-462A-823D-208168F9ECF7,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,DC0AB216-23B5-4526-9123-2F28780B959C,94F63781-75A9-49A8-B42C-EC70478B46C5,6B4F14ED-6D0B-4632-AFAA-E921E07A5EE2,E4AB14FA-1E2C-4485-93EF-E9C637067114,8412C3F4-40AE-4A89-9605-E478CEED6D8F,F27529C5-8185-473C-962C-535F28CE8A96,64C1EA43-5805-4A33-A6BC-93B6E3F040CA,02D968FD-AF42-4A06-936C-8FD2E6AAF396,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,9/5/2012 10:00,8/30/2018 2:42,AB097B02-C545-4164-A2F5-102A712004DC,0F71A285-6089-4C6D-B461-D69A652C9F70,299,Lower Cowlitz Winter Steelhead,Steelhead (Lower Columbia River DPS),Steelhead (Lower Columbia River DPS) Lower Cowlitz River - winter,NA,Steelhead,winter,lower cowlitz,steelhead,lower cowlitz
3720,South Fork Toutle Coho,1,135641,20044176,South Fork Toutle River - early and late Coho salmon,7679512C-5F1D-45CD-A999-69423A2B8953,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,7D0D08B3-7383-4CE0-B053-EBAE1C2D4DF9,5A15B805-446F-4AB0-A470-14D708BC002A,8894EE79-BF27-4A6D-BBD7-62B88CF4FBF5,770D624B-91F2-4F50-86CE-35D73CB04B6B,7A5BDB06-F1DB-4EFA-9D5E-786E337F5933,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,02D968FD-AF42-4A06-936C-8FD2E6AAF396,A404AB3C-82E7-49F6-89CC-0F8D5F072B90,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,61E3C3A7-FABB-4481-8CC7-43D139AD084A,277,South Fork Toutle Coho,"Salmon, coho (Lower Columbia River ESU)","Salmon, coho (Lower Columbia River ESU) South Fork Toutle River - early and late",NA,Coho salmon,fall,south fork toutle ,coho,south fork toutle 
3694,Upper Cowlitz and Cispus Coho,1,509786,20044176,Upper Cowlitz River - early and late Coho salmon,F6D6E39E-80E1-4A22-A52D-EB733334D579,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,7D0D08B3-7383-4CE0-B053-EBAE1C2D4DF9,5A15B805-446F-4AB0-A470-14D708BC002A,8894EE79-BF27-4A6D-BBD7-62B88CF4FBF5,770D624B-91F2-4F50-86CE-35D73CB04B6B,7A5BDB06-F1DB-4EFA-9D5E-786E337F5933,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,C7004B50-963E-44A6-A916-E8E08BD13B9A,NA,9/7/2012,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,61E3C3A7-FABB-4481-8CC7-43D139AD084A,279,Upper Cowlitz and Cispus Coho,"Salmon, coho (Lower Columbia River ESU)","Salmon, coho (Lower Columbia River ESU) Upper Cowlitz River - early and late",NA,Coho salmon,fall,upper cowlitz and cispus ,coho,upper cowlitz and cispus 
3793,North Fork Toutle Coho,1,507386,20044176,North Fork Toutle River - early and late Coho salmon,DB8AF0AD-BAE9-480B-8A2F-643BF842E6B1,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,7D0D08B3-7383-4CE0-B053-EBAE1C2D4DF9,5A15B805-446F-4AB0-A470-14D708BC002A,8894EE79-BF27-4A6D-BBD7-62B88CF4FBF5,770D624B-91F2-4F50-86CE-35D73CB04B6B,7A5BDB06-F1DB-4EFA-9D5E-786E337F5933,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,02D968FD-AF42-4A06-936C-8FD2E6AAF396,A404AB3C-82E7-49F6-89CC-0F8D5F072B90,NA,12/13/2012,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,61E3C3A7-FABB-4481-8CC7-43D139AD084A,274,North Fork Toutle Coho,"Salmon, coho (Lower Columbia River ESU)","Salmon, coho (Lower Columbia River ESU) North Fork Toutle River - early and late",NA,Coho salmon,fall,north fork toutle ,coho,north fork toutle 
3760,East Fork Lewis Coho,1,135641,20044176,East Fork Lewis River - early and late Coho salmon,85EC212E-45F0-48AB-9F21-87ABAB330FDB,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,7D0D08B3-7383-4CE0-B053-EBAE1C2D4DF9,5A15B805-446F-4AB0-A470-14D708BC002A,8894EE79-BF27-4A6D-BBD7-62B88CF4FBF5,770D624B-91F2-4F50-86CE-35D73CB04B6B,7A5BDB06-F1DB-4EFA-9D5E-786E337F5933,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,02D968FD-AF42-4A06-936C-8FD2E6AAF396,C7004B50-963E-44A6-A916-E8E08BD13B9A,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,61E3C3A7-FABB-4481-8CC7-43D139AD084A,270,East Fork Lewis Coho,"Salmon, coho (Lower Columbia River ESU)","Salmon, coho (Lower Columbia River ESU) East Fork Lewis River - early and late",NA,Coho salmon,fall,east fork lewis ,coho,east fork lewis 
6721,South Fork Toutle Winter Steelhead,1,135641,20044176,South Fork Toutle River - winter Steelhead,A919D10A-1CFB-41C7-917E-CCB749E06C75,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,DC0AB216-23B5-4526-9123-2F28780B959C,94F63781-75A9-49A8-B42C-EC70478B46C5,6B4F14ED-6D0B-4632-AFAA-E921E07A5EE2,E4AB14FA-1E2C-4485-93EF-E9C637067114,8412C3F4-40AE-4A89-9605-E478CEED6D8F,508FEA01-ECEB-449C-B527-89163CB00A69,64C1EA43-5805-4A33-A6BC-93B6E3F040CA,02D968FD-AF42-4A06-936C-8FD2E6AAF396,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,0F71A285-6089-4C6D-B461-D69A652C9F70,305,South Fork Toutle Winter Steelhead,Steelhead (Lower Columbia River DPS),Steelhead (Lower Columbia River DPS) South Fork Toutle River - winter,NA,Steelhead,winter,south fork toutle,steelhead,south fork toutle
3698,Cispus Coho,1,509786,509786,Cispus River - early and late Coho salmon,2BDC8684-FFB0-4BBC-ABF3-814A313DDDF4,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,7D0D08B3-7383-4CE0-B053-EBAE1C2D4DF9,5A15B805-446F-4AB0-A470-14D708BC002A,8894EE79-BF27-4A6D-BBD7-62B88CF4FBF5,770D624B-91F2-4F50-86CE-35D73CB04B6B,83891331-411A-4731-B968-708691F8F647,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,C7004B50-963E-44A6-A916-E8E08BD13B9A,NA,9/7/2012,11/30/2020,AB097B02-C545-4164-A2F5-102A712004DC,61E3C3A7-FABB-4481-8CC7-43D139AD084A,268,Cispus River - early and late Coho salmon,"Salmon, coho (Lower Columbia River ESU)","Salmon, coho (Lower Columbia River ESU) Cispus River - early and late",NA,Coho salmon,unspecified,cispus river early and latesalmon,coho,cispus river early and latesalmon
3692,Lower Cowlitz Coho,1,509786,20044176,Lower Cowlitz River - late Coho salmon,26A87887-9878-4DA6-A207-C9D26DAEC587,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,7D0D08B3-7383-4CE0-B053-EBAE1C2D4DF9,5A15B805-446F-4AB0-A470-14D708BC002A,8894EE79-BF27-4A6D-BBD7-62B88CF4FBF5,770D624B-91F2-4F50-86CE-35D73CB04B6B,DF7CE965-C409-4A00-97EA-8021E1427BDE,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,C7004B50-963E-44A6-A916-E8E08BD13B9A,NA,9/7/2012,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,61E3C3A7-FABB-4481-8CC7-43D139AD084A,272,Lower Cowlitz Coho,"Salmon, coho (Lower Columbia River ESU)","Salmon, coho (Lower Columbia River ESU) Lower Cowlitz River - late",NA,Coho salmon,fall,lower cowlitz ,coho,lower cowlitz 
3792,Upper Gorge (Columbia) Coho,1,509786,20044176,Upper Gorge Tributaries - late Coho salmon,37464BDA-3B3B-44A7-B2A7-3CCB2C79C253,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,7D0D08B3-7383-4CE0-B053-EBAE1C2D4DF9,5A15B805-446F-4AB0-A470-14D708BC002A,8894EE79-BF27-4A6D-BBD7-62B88CF4FBF5,32EF3076-7C3E-4B8C-934C-2DDFECE05F72,982D0529-E100-43AB-9A93-D11735703F51,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,02D968FD-AF42-4A06-936C-8FD2E6AAF396,A404AB3C-82E7-49F6-89CC-0F8D5F072B90,NA,9/7/2012,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,61E3C3A7-FABB-4481-8CC7-43D139AD084A,291,Upper Gorge (Columbia) Coho,"Salmon, coho (Lower Columbia River ESU)","Salmon, coho (Lower Columbia River ESU) Washington Upper Gorge Tributaries and White Salmon River - late",NA,Coho salmon,fall,upper gorge columbia ,coho,upper gorge columbia 
3790,Lower Gorge (Columbia) Coho,1,135641,20044176,Lower Gorge Tributaries - late Coho salmon,C0DB8873-E057-4833-8CD5-BBE6D8841579,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,7D0D08B3-7383-4CE0-B053-EBAE1C2D4DF9,5A15B805-446F-4AB0-A470-14D708BC002A,8894EE79-BF27-4A6D-BBD7-62B88CF4FBF5,32EF3076-7C3E-4B8C-934C-2DDFECE05F72,982D0529-E100-43AB-9A93-D11735703F51,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,02D968FD-AF42-4A06-936C-8FD2E6AAF396,A404AB3C-82E7-49F6-89CC-0F8D5F072B90,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,61E3C3A7-FABB-4481-8CC7-43D139AD084A,288,Lower Gorge (Columbia) Coho,"Salmon, coho (Lower Columbia River ESU)","Salmon, coho (Lower Columbia River ESU) Lower Gorge Tributaries - late",NA,Coho salmon,fall,lower gorge columbia ,coho,lower gorge columbia 
3666,Mill-Abernathy-Germany Creeks Coho,1,135641,20044176,"Mill, Abernathy, and Germany Creeks - late Coho salmon",A4AE5256-30AD-45F7-BDEB-24748EAC7C08,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,7D0D08B3-7383-4CE0-B053-EBAE1C2D4DF9,5A15B805-446F-4AB0-A470-14D708BC002A,8894EE79-BF27-4A6D-BBD7-62B88CF4FBF5,6708E142-D3CA-4859-B04B-F5CD2442C2EC,077EABC7-855B-478E-93EE-AEB7970566D0,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,02D968FD-AF42-4A06-936C-8FD2E6AAF396,C7004B50-963E-44A6-A916-E8E08BD13B9A,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,61E3C3A7-FABB-4481-8CC7-43D139AD084A,285,Mill/Abernathy/Germany Creeks Coho,"Salmon, coho (Lower Columbia River ESU)","Salmon, coho (Lower Columbia River ESU) Mill, Abernathy, and Germany Creeks - late",NA,Coho salmon,fall,mill abernathy germany creeks ,coho,mill abernathy germany creeks 
3630,Grays-Chinook Coho,1,135641,20044176,Grays and Chinook Rivers - late Coho salmon,B0BAF03F-4C1A-440C-94FB-7BF53CD15D9D,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,7D0D08B3-7383-4CE0-B053-EBAE1C2D4DF9,5A15B805-446F-4AB0-A470-14D708BC002A,8894EE79-BF27-4A6D-BBD7-62B88CF4FBF5,6708E142-D3CA-4859-B04B-F5CD2442C2EC,077EABC7-855B-478E-93EE-AEB7970566D0,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,C7004B50-963E-44A6-A916-E8E08BD13B9A,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,61E3C3A7-FABB-4481-8CC7-43D139AD084A,284,Grays/Chinook Coho,"Salmon, coho (Lower Columbia River ESU)","Salmon, coho (Lower Columbia River ESU) Grays and Chinook Rivers - late",NA,Coho salmon,fall,grays ,coho,grays 
